time_ns,sample,rst,start,busy,done,cycle_count,pe_active_hex,active_count,c00,c03,c30,c33
18965,1896,0,0,1,0,8,60544,6,-52,93,6,2
18975,1897,0,0,1,0,9,51200,3,-52,93,6,2
18985,1898,0,0,0,0,9,32768,1,-52,93,6,-46
18995,1899,0,0,0,1,9,32768,1,-52,93,6,-46
19005,1900,0,1,1,0,0,0,0,0,0,0,0
19015,1901,0,0,1,0,1,1,1,-48,0,0,0
19025,1902,0,0,1,0,2,19,3,-47,0,0,0
19035,1903,0,0,1,0,3,311,6,-37,0,0,0
19045,1904,0,0,1,0,4,4991,10,-32,-48,-6,0
19055,1905,0,0,1,0,5,14334,12,-32,-43,-11,0
19065,1906,0,0,1,0,6,32748,12,-32,-29,-16,0
19075,1907,0,0,1,0,7,65224,10,-32,-34,-16,-6
19085,1908,0,0,1,0,8,60544,6,-32,-34,-16,-31
19095,1909,0,0,1,0,9,51200,3,-32,-34,-16,-38
19105,1910,0,0,0,0,9,32768,1,-32,-34,-16,-38
19115,1911,0,0,0,1,9,32768,1,-32,-34,-16,-38
19125,1912,0,1,1,0,0,0,0,0,0,0,0
19135,1913,0,0,1,0,1,1,1,6,0,0,0
19145,1914,0,0,1,0,2,19,3,6,0,0,0
19155,1915,0,0,1,0,3,311,6,30,0,0,0
19165,1916,0,0,1,0,4,4991,10,34,-6,-18,0
19175,1917,0,0,1,0,5,14334,12,34,-6,-2,0
19185,1918,0,0,1,0,6,32748,12,34,-22,22,0
19195,1919,0,0,1,0,7,65224,10,34,-50,29,18
19205,1920,0,0,1,0,8,60544,6,34,-50,29,4
19215,1921,0,0,1,0,9,51200,3,34,-50,29,-12
19225,1922,0,0,0,0,9,32768,1,34,-50,29,-61
19235,1923,0,0,0,1,9,32768,1,34,-50,29,-61
19245,1924,0,1,1,0,0,0,0,0,0,0,0
19255,1925,0,0,1,0,1,1,1,30,0,0,0
19265,1926,0,0,1,0,2,19,3,18,0,0,0
19275,1927,0,0,1,0,3,311,6,24,0,0,0
19285,1928,0,0,1,0,4,4991,10,80,-18,20,0
19295,1929,0,0,1,0,5,14334,12,80,-36,40,0
19305,1930,0,0,1,0,6,32748,12,80,-43,64,0
19315,1931,0,0,1,0,7,65224,10,80,-29,88,-12
19325,1932,0,0,1,0,8,60544,6,80,-29,88,18
19335,1933,0,0,1,0,9,51200,3,80,-29,88,-10
19345,1934,0,0,0,0,9,32768,1,80,-29,88,-4
19355,1935,0,0,0,1,9,32768,1,80,-29,88,-4
19365,1936,0,1,1,0,0,0,0,0,0,0,0
19375,1937,0,0,1,0,1,1,1,-7,0,0,0
19385,1938,0,0,1,0,2,19,3,-1,0,0,0
19395,1939,0,0,1,0,3,311,6,-5,0,0,0
19405,1940,0,0,1,0,4,4991,10,-10,2,7,0
19415,1941,0,0,1,0,5,14334,12,-10,-12,28,0
19425,1942,0,0,1,0,6,32748,12,-10,-4,60,0
19435,1943,0,0,1,0,7,65224,10,-10,-4,54,-2
19445,1944,0,0,1,0,8,60544,6,-10,-4,54,-51
19455,1945,0,0,1,0,9,51200,3,-10,-4,54,-115
19465,1946,0,0,0,0,9,32768,1,-10,-4,54,-115
19475,1947,0,0,0,1,9,32768,1,-10,-4,54,-115
19485,1948,0,1,1,0,0,0,0,0,0,0,0
19495,1949,0,0,1,0,1,1,1,24,0,0,0
19505,1950,0,0,1,0,2,19,3,66,0,0,0
19515,1951,0,0,1,0,3,311,6,82,0,0,0
19525,1952,0,0,1,0,4,4991,10,130,-18,48,0
19535,1953,0,0,1,0,5,14334,12,130,-39,72,0
19545,1954,0,0,1,0,6,32748,12,130,-27,40,0
19555,1955,0,0,1,0,7,65224,10,130,-83,10,-36
19565,1956,0,0,1,0,8,60544,6,130,-83,10,-48
19575,1957,0,0,1,0,9,51200,3,130,-83,10,-72
19585,1958,0,0,0,0,9,32768,1,130,-83,10,-37
19595,1959,0,0,0,1,9,32768,1,130,-83,10,-37
19605,1960,0,1,1,0,0,0,0,0,0,0,0
19615,1961,0,0,1,0,1,1,1,0,0,0,0
19625,1962,0,0,1,0,2,19,3,-24,0,0,0
19635,1963,0,0,1,0,3,311,6,-24,0,0,0
19645,1964,0,0,1,0,4,4991,10,-42,0,-9,0
19655,1965,0,0,1,0,5,14334,12,-42,-30,-33,0
19665,1966,0,0,1,0,6,32748,12,-42,-30,-12,0
19675,1967,0,0,1,0,7,65224,10,-42,-72,-18,0
19685,1968,0,0,1,0,8,60544,6,-42,-72,-18,-30
19695,1969,0,0,1,0,9,51200,3,-42,-72,-18,-9
19705,1970,0,0,0,0,9,32768,1,-42,-72,-18,-23
19715,1971,0,0,0,1,9,32768,1,-42,-72,-18,-23
19725,1972,0,1,1,0,0,0,0,0,0,0,0
19735,1973,0,0,1,0,1,1,1,-20,0,0,0
19745,1974,0,0,1,0,2,19,3,-28,0,0,0
19755,1975,0,0,1,0,3,311,6,-34,0,0,0
19765,1976,0,0,1,0,4,4991,10,-55,28,20,0
19775,1977,0,0,1,0,5,14334,12,-55,0,18,0
19785,1978,0,0,1,0,6,32748,12,-55,-15,20,0
19795,1979,0,0,1,0,7,65224,10,-55,-18,13,-28
19805,1980,0,0,1,0,8,60544,6,-55,-18,13,-35
19815,1981,0,0,1,0,9,51200,3,-55,-18,13,-30
19825,1982,0,0,0,0,9,32768,1,-55,-18,13,-31
19835,1983,0,0,0,1,9,32768,1,-55,-18,13,-31
19845,1984,0,1,1,0,0,0,0,0,0,0,0
19855,1985,0,0,1,0,1,1,1,6,0,0,0
19865,1986,0,0,1,0,2,19,3,-6,0,0,0
19875,1987,0,0,1,0,3,311,6,-10,0,0,0
19885,1988,0,0,1,0,4,4991,10,-34,8,6,0
19895,1989,0,0,1,0,5,14334,12,-34,38,20,0
19905,1990,0,0,1,0,6,32748,12,-34,32,12,0
19915,1991,0,0,1,0,7,65224,10,-34,14,44,8
19925,1992,0,0,1,0,8,60544,6,-34,14,44,-27
19935,1993,0,0,1,0,9,51200,3,-34,14,44,-39
19945,1994,0,0,0,0,9,32768,1,-34,14,44,-15
19955,1995,0,0,0,1,9,32768,1,-34,14,44,-15
19965,1996,0,1,1,0,0,0,0,0,0,0,0
19975,1997,0,0,1,0,1,1,1,9,0,0,0
19985,1998,0,0,1,0,2,19,3,-21,0,0,0
19995,1999,0,0,1,0,3,311,6,-7,0,0,0
20005,2000,0,0,1,0,4,4991,10,-37,18,-9,0
20015,2001,0,0,1,0,5,14334,12,-37,30,11,0
20025,2002,0,0,1,0,6,32748,12,-37,46,11,0
20035,2003,0,0,1,0,7,65224,10,-37,81,17,-18
20045,2004,0,0,1,0,8,60544,6,-37,81,17,-26
20055,2005,0,0,1,0,9,51200,3,-37,81,17,-26
20065,2006,0,0,0,0,9,32768,1,-37,81,17,-33
20075,2007,0,0,0,1,9,32768,1,-37,81,17,-33
20085,2008,0,1,1,0,0,0,0,0,0,0,0
20095,2009,0,0,1,0,1,1,1,5,0,0,0
20105,2010,0,0,1,0,2,19,3,29,0,0,0
20115,2011,0,0,1,0,3,311,6,-1,0,0,0
20125,2012,0,0,1,0,4,4991,10,-65,4,0,0
20135,2013,0,0,1,0,5,14334,12,-65,46,-28,0
20145,2014,0,0,1,0,6,32748,12,-65,81,-76,0
20155,2015,0,0,1,0,7,65224,10,-65,97,-92,0
20165,2016,0,0,1,0,8,60544,6,-65,97,-92,-49
20175,2017,0,0,1,0,9,51200,3,-65,97,-92,7
20185,2018,0,0,0,0,9,32768,1,-65,97,-92,11
20195,2019,0,0,0,1,9,32768,1,-65,97,-92,11
20205,2020,0,1,1,0,0,0,0,0,0,0,0
20215,2021,0,0,1,0,1,1,1,8,0,0,0
20225,2022,0,0,1,0,2,19,3,1,0,0,0
20235,2023,0,0,1,0,3,311,6,1,0,0,0
20245,2024,0,0,1,0,4,4991,10,1,-4,12,0
20255,2025,0,0,1,0,5,14334,12,1,-6,-44,0
20265,2026,0,0,1,0,6,32748,12,1,-6,12,0
20275,2027,0,0,1,0,7,65224,10,1,-6,16,-6
20285,2028,0,0,1,0,8,60544,6,1,-6,16,-22
20295,2029,0,0,1,0,9,51200,3,1,-6,16,-78
20305,2030,0,0,0,0,9,32768,1,1,-6,16,-110
20315,2031,0,0,0,1,9,32768,1,1,-6,16,-110
20325,2032,0,1,1,0,0,0,0,0,0,0,0
20335,2033,0,0,1,0,1,1,1,0,0,0,0
20345,2034,0,0,1,0,2,19,3,32,0,0,0
20355,2035,0,0,1,0,3,311,6,-17,0,0,0
20365,2036,0,0,1,0,4,4991,10,-8,0,-16,0
20375,2037,0,0,1,0,5,14334,12,-8,-16,-72,0
20385,2038,0,0,1,0,6,32748,12,-8,-51,-100,0
20395,2039,0,0,1,0,7,65224,10,-8,-51,-124,56
20405,2040,0,0,1,0,8,60544,6,-8,-51,-124,84
20415,2041,0,0,1,0,9,51200,3,-8,-51,-124,64
20425,2042,0,0,0,0,9,32768,1,-8,-51,-124,64
20435,2043,0,0,0,1,9,32768,1,-8,-51,-124,64
20445,2044,0,1,1,0,0,0,0,0,0,0,0
20455,2045,0,0,1,0,1,1,1,0,0,0,0
20465,2046,0,0,1,0,2,19,3,24,0,0,0
20475,2047,0,0,1,0,3,311,6,17,0,0,0
20485,2048,0,0,1,0,4,4991,10,11,0,-49,0
20495,2049,0,0,1,0,5,14334,12,11,12,-21,0
20505,2050,0,0,1,0,6,32748,12,11,-16,-16,0
20515,2051,0,0,1,0,7,65224,10,11,-31,-8,-28
20525,2052,0,0,1,0,8,60544,6,11,-31,-8,-14
20535,2053,0,0,1,0,9,51200,3,11,-31,-8,6
20545,2054,0,0,0,0,9,32768,1,11,-31,-8,26
20555,2055,0,0,0,1,9,32768,1,11,-31,-8,26
20565,2056,0,1,1,0,0,0,0,0,0,0,0
20575,2057,0,0,1,0,1,1,1,-28,0,0,0
20585,2058,0,0,1,0,2,19,3,14,0,0,0
20595,2059,0,0,1,0,3,311,6,38,0,0,0
20605,2060,0,0,1,0,4,4991,10,41,-7,-4,0
20615,2061,0,0,1,0,5,14334,12,41,0,38,0
20625,2062,0,0,1,0,6,32748,12,41,0,-10,0
20635,2063,0,0,1,0,7,65224,10,41,3,-16,-1
20645,2064,0,0,1,0,8,60544,6,41,3,-16,6
20655,2065,0,0,1,0,9,51200,3,41,3,-16,6
20665,2066,0,0,0,0,9,32768,1,41,3,-16,0
20675,2067,0,0,0,1,9,32768,1,41,3,-16,0
20685,2068,0,1,1,0,0,0,0,0,0,0,0
20695,2069,0,0,1,0,1,1,1,-3,0,0,0
20705,2070,0,0,1,0,2,19,3,-7,0,0,0
20715,2071,0,0,1,0,3,311,6,49,0,0,0
20725,2072,0,0,1,0,4,4991,10,24,-4,-21,0
20735,2073,0,0,1,0,5,14334,12,24,12,-29,0
20745,2074,0,0,1,0,6,32748,12,24,-23,-29,0
20755,2075,0,0,1,0,7,65224,10,24,-33,-9,-28
20765,2076,0,0,1,0,8,60544,6,24,-33,-9,4
20775,2077,0,0,1,0,9,51200,3,24,-33,-9,4
20785,2078,0,0,0,0,9,32768,1,24,-33,-9,12
20795,2079,0,0,0,1,9,32768,1,24,-33,-9,12
20805,2080,0,1,1,0,0,0,0,0,0,0,0
20815,2081,0,0,1,0,1,1,1,8,0,0,0
20825,2082,0,0,1,0,2,19,3,13,0,0,0
20835,2083,0,0,1,0,3,311,6,21,0,0,0
20845,2084,0,0,1,0,4,4991,10,21,1,32,0
20855,2085,0,0,1,0,5,14334,12,21,-29,26,0
20865,2086,0,0,1,0,6,32748,12,21,-57,16,0
20875,2087,0,0,1,0,7,65224,10,21,-69,16,4
20885,2088,0,0,1,0,8,60544,6,21,-69,16,40
20895,2089,0,0,1,0,9,51200,3,21,-69,16,75
20905,2090,0,0,0,0,9,32768,1,21,-69,16,63
20915,2091,0,0,0,1,9,32768,1,21,-69,16,63
20925,2092,0,1,1,0,0,0,0,0,0,0,0
20935,2093,0,0,1,0,1,1,1,12,0,0,0
20945,2094,0,0,1,0,2,19,3,12,0,0,0
20955,2095,0,0,1,0,3,311,6,16,0,0,0
20965,2096,0,0,1,0,4,4991,10,16,-16,12,0
20975,2097,0,0,1,0,5,14334,12,16,24,12,0
20985,2098,0,0,1,0,6,32748,12,16,12,26,0
20995,2099,0,0,1,0,7,65224,10,16,12,30,-16
21005,2100,0,0,1,0,8,60544,6,16,12,30,40
21015,2101,0,0,1,0,9,51200,3,16,12,30,-2
21025,2102,0,0,0,0,9,32768,1,16,12,30,-6
21035,2103,0,0,0,1,9,32768,1,16,12,30,-6
21045,2104,0,1,1,0,0,0,0,0,0,0,0
21055,2105,0,0,1,0,1,1,1,12,0,0,0
21065,2106,0,0,1,0,2,19,3,11,0,0,0
21075,2107,0,0,1,0,3,311,6,41,0,0,0
21085,2108,0,0,1,0,4,4991,10,46,-16,0,0
21095,2109,0,0,1,0,5,14334,12,46,-22,1,0
21105,2110,0,0,1,0,6,32748,12,46,-28,-9,0
21115,2111,0,0,1,0,7,65224,10,46,-18,-10,0
21125,2112,0,0,1,0,8,60544,6,46,-18,-10,6
21135,2113,0,0,1,0,9,51200,3,46,-18,-10,8
21145,2114,0,0,0,0,9,32768,1,46,-18,-10,6
21155,2115,0,0,0,1,9,32768,1,46,-18,-10,6
21165,2116,0,1,1,0,0,0,0,0,0,0,0
21175,2117,0,0,1,0,1,1,1,-14,0,0,0
21185,2118,0,0,1,0,2,19,3,18,0,0,0
21195,2119,0,0,1,0,3,311,6,-38,0,0,0
21205,2120,0,0,1,0,4,4991,10,-48,-21,16,0
21215,2121,0,0,1,0,5,14334,12,-48,-85,36,0
21225,2122,0,0,1,0,6,32748,12,-48,-36,68,0
21235,2123,0,0,1,0,7,65224,10,-48,-32,48,24
21245,2124,0,0,1,0,8,60544,6,-48,-32,48,-16
21255,2125,0,0,1,0,9,51200,3,-48,-32,48,-44
21265,2126,0,0,0,0,9,32768,1,-48,-32,48,-36
21275,2127,0,0,0,1,9,32768,1,-48,-32,48,-36
21285,2128,0,1,1,0,0,0,0,0,0,0,0
21295,2129,0,0,1,0,1,1,1,-32,0,0,0
21305,2130,0,0,1,0,2,19,3,-53,0,0,0
21315,2131,0,0,1,0,3,311,6,-57,0,0,0
21325,2132,0,0,1,0,4,4991,10,-63,-16,48,0
21335,2133,0,0,1,0,5,14334,12,-63,-4,6,0
21345,2134,0,0,1,0,6,32748,12,-63,-36,-1,0
21355,2135,0,0,1,0,7,65224,10,-63,-33,47,24
21365,2136,0,0,1,0,8,60544,6,-63,-33,47,48
21375,2137,0,0,1,0,9,51200,3,-63,-33,47,-8
21385,2138,0,0,0,0,9,32768,1,-63,-33,47,-32
21395,2139,0,0,0,1,9,32768,1,-63,-33,47,-32
21405,2140,0,1,1,0,0,0,0,0,0,0,0
21415,2141,0,0,1,0,1,1,1,-14,0,0,0
21425,2142,0,0,1,0,2,19,3,-14,0,0,0
21435,2143,0,0,1,0,3,311,6,-38,0,0,0
21445,2144,0,0,1,0,4,4991,10,-14,-42,-8,0
21455,2145,0,0,1,0,5,14334,12,-14,-42,41,0
21465,2146,0,0,1,0,6,32748,12,-14,-39,-7,0
21475,2147,0,0,1,0,7,65224,10,-14,-47,8,-24
21485,2148,0,0,1,0,8,60544,6,-14,-47,8,-31
21495,2149,0,0,1,0,9,51200,3,-14,-47,8,-25
21505,2150,0,0,0,0,9,32768,1,-14,-47,8,-30
21515,2151,0,0,0,1,9,32768,1,-14,-47,8,-30
21525,2152,0,1,1,0,0,0,0,0,0,0,0
21535,2153,0,0,1,0,1,1,1,3,0,0,0
21545,2154,0,0,1,0,2,19,3,3,0,0,0
21555,2155,0,0,1,0,3,311,6,-7,0,0,0
21565,2156,0,0,1,0,4,4991,10,-13,12,4,0
21575,2157,0,0,1,0,5,14334,12,-13,4,4,0
21585,2158,0,0,1,0,6,32748,12,-13,-2,39,0
21595,2159,0,0,1,0,7,65224,10,-13,-26,29,16
21605,2160,0,0,1,0,8,60544,6,-13,-26,29,40
21615,2161,0,0,1,0,9,51200,3,-13,-26,29,61
21625,2162,0,0,0,0,9,32768,1,-13,-26,29,21
21635,2163,0,0,0,1,9,32768,1,-13,-26,29,21
21645,2164,0,1,1,0,0,0,0,0,0,0,0
21655,2165,0,0,1,0,1,1,1,35,0,0,0
21665,2166,0,0,1,0,2,19,3,42,0,0,0
21675,2167,0,0,1,0,3,311,6,18,0,0,0
21685,2168,0,0,1,0,4,4991,10,25,-15,-14,0
21695,2169,0,0,1,0,5,14334,12,25,-1,-6,0
21705,2170,0,0,1,0,6,32748,12,25,-19,18,0
21715,2171,0,0,1,0,7,65224,10,25,-12,20,6
21725,2172,0,0,1,0,8,60544,6,25,-12,20,22
21735,2173,0,0,1,0,9,51200,3,25,-12,20,40
21745,2174,0,0,0,0,9,32768,1,25,-12,20,42
21755,2175,0,0,0,1,9,32768,1,25,-12,20,42
21765,2176,0,1,1,0,0,0,0,0,0,0,0
21775,2177,0,0,1,0,1,1,1,7,0,0,0
21785,2178,0,0,1,0,2,19,3,-13,0,0,0
21795,2179,0,0,1,0,3,311,6,-33,0,0,0
21805,2180,0,0,1,0,4,4991,10,-33,-4,-28,0
21815,2181,0,0,1,0,5,14334,12,-33,28,-53,0
21825,2182,0,0,1,0,6,32748,12,-33,-4,-88,0
21835,2183,0,0,1,0,7,65224,10,-33,-4,-88,16
21845,2184,0,0,1,0,8,60544,6,-33,-4,-88,56
21855,2185,0,0,1,0,9,51200,3,-33,-4,-88,0
21865,2186,0,0,0,0,9,32768,1,-33,-4,-88,2
21875,2187,0,0,0,1,9,32768,1,-33,-4,-88,2
21885,2188,0,1,1,0,0,0,0,0,0,0,0
21895,2189,0,0,1,0,1,1,1,0,0,0,0
21905,2190,0,0,1,0,2,19,3,-21,0,0,0
21915,2191,0,0,1,0,3,311,6,-5,0,0,0
21925,2192,0,0,1,0,4,4991,10,-37,-8,0,0
21935,2193,0,0,1,0,5,14334,12,-37,6,24,0
21945,2194,0,0,1,0,6,32748,12,-37,6,4,0
21955,2195,0,0,1,0,7,65224,10,-37,-6,-52,-40
21965,2196,0,0,1,0,8,60544,6,-37,-6,-52,-56
21975,2197,0,0,1,0,9,51200,3,-37,-6,-52,-56
21985,2198,0,0,0,0,9,32768,1,-37,-6,-52,-77
21995,2199,0,0,0,1,9,32768,1,-37,-6,-52,-77
22005,2200,0,1,1,0,0,0,0,0,0,0,0
22015,2201,0,0,1,0,1,1,1,0,0,0,0
22025,2202,0,0,1,0,2,19,3,21,0,0,0
22035,2203,0,0,1,0,3,311,6,-9,0,0,0
22045,2204,0,0,1,0,4,4991,10,-27,-16,0,0
22055,2205,0,0,1,0,5,14334,12,-27,-1,49,0
22065,2206,0,0,1,0,6,32748,12,-27,-25,59,0
22075,2207,0,0,1,0,7,65224,10,-27,17,44,-48
22085,2208,0,0,1,0,8,60544,6,-27,17,44,-13
22095,2209,0,0,1,0,9,51200,3,-27,17,44,-5
22105,2210,0,0,0,0,9,32768,1,-27,17,44,30
22115,2211,0,0,0,1,9,32768,1,-27,17,44,30
22125,2212,0,1,1,0,0,0,0,0,0,0,0
22135,2213,0,0,1,0,1,1,1,18,0,0,0
22145,2214,0,0,1,0,2,19,3,60,0,0,0
22155,2215,0,0,1,0,3,311,6,4,0,0,0
22165,2216,0,0,1,0,4,4991,10,-21,-6,-12,0
22175,2217,0,0,1,0,5,14334,12,-21,8,6,0
22185,2218,0,0,1,0,6,32748,12,-21,-48,-18,0
22195,2219,0,0,1,0,7,65224,10,-21,-78,-3,4
22205,2220,0,0,1,0,8,60544,6,-21,-78,-3,10
22215,2221,0,0,1,0,9,51200,3,-21,-78,-3,-14
22225,2222,0,0,0,0,9,32768,1,-21,-78,-3,4
22235,2223,0,0,0,1,9,32768,1,-21,-78,-3,4
22245,2224,0,1,1,0,0,0,0,0,0,0,0
22255,2225,0,0,1,0,1,1,1,-4,0,0,0
22265,2226,0,0,1,0,2,19,3,-4,0,0,0
22275,2227,0,0,1,0,3,311,6,-4,0,0,0
22285,2228,0,0,1,0,4,4991,10,-4,14,-12,0
22295,2229,0,0,1,0,5,14334,12,-4,22,-12,0
22305,2230,0,0,1,0,6,32748,12,-4,22,-42,0
22315,2231,0,0,1,0,7,65224,10,-4,22,-42,42
22325,2232,0,0,1,0,8,60544,6,-4,22,-42,50
22335,2233,0,0,1,0,9,51200,3,-4,22,-42,98
22345,2234,0,0,0,0,9,32768,1,-4,22,-42,98
22355,2235,0,0,0,1,9,32768,1,-4,22,-42,98
22365,2236,0,1,1,0,0,0,0,0,0,0,0
22375,2237,0,0,1,0,1,1,1,-1,0,0,0
22385,2238,0,0,1,0,2,19,3,3,0,0,0
22395,2239,0,0,1,0,3,311,6,-4,0,0,0
22405,2240,0,0,1,0,4,4991,10,8,3,-5,0
22415,2241,0,0,1,0,5,14334,12,8,9,-13,0
22425,2242,0,0,1,0,6,32748,12,8,8,43,0
22435,2243,0,0,1,0,7,65224,10,8,24,19,15
22445,2244,0,0,1,0,8,60544,6,8,24,19,3
22455,2245,0,0,1,0,9,51200,3,8,24,19,11
22465,2246,0,0,0,0,9,32768,1,8,24,19,-21
22475,2247,0,0,0,1,9,32768,1,8,24,19,-21
22485,2248,0,1,1,0,0,0,0,0,0,0,0
22495,2249,0,0,1,0,1,1,1,-30,0,0,0
22505,2250,0,0,1,0,2,19,3,-30,0,0,0
22515,2251,0,0,1,0,3,311,6,-16,0,0,0
22525,2252,0,0,1,0,4,4991,10,-48,-15,18,0
22535,2253,0,0,1,0,5,14334,12,-48,-15,18,0
22545,2254,0,0,1,0,6,32748,12,-48,-27,-24,0
22555,2255,0,0,1,0,7,65224,10,-48,13,-40,9
22565,2256,0,0,1,0,8,60544,6,-48,13,-40,9
22575,2257,0,0,1,0,9,51200,3,-48,13,-40,45
22585,2258,0,0,0,0,9,32768,1,-48,13,-40,65
22595,2259,0,0,0,1,9,32768,1,-48,13,-40,65
22605,2260,0,1,1,0,0,0,0,0,0,0,0
22615,2261,0,0,1,0,1,1,1,2,0,0,0
22625,2262,0,0,1,0,2,19,3,42,0,0,0
22635,2263,0,0,1,0,3,311,6,-6,0,0,0
22645,2264,0,0,1,0,4,4991,10,1,-5,8,0
22655,2265,0,0,1,0,5,14334,12,1,-45,64,0
22665,2266,0,0,1,0,6,32748,12,1,-21,70,0
22675,2267,0,0,1,0,7,65224,10,1,35,66,-20
22685,2268,0,0,1,0,8,60544,6,1,35,66,-76
22695,2269,0,0,1,0,9,51200,3,1,35,66,-79
22705,2270,0,0,0,0,9,32768,1,1,35,66,-111
22715,2271,0,0,0,1,9,32768,1,1,35,66,-111
22725,2272,0,1,1,0,0,0,0,0,0,0,0
22735,2273,0,0,1,0,1,1,1,-16,0,0,0
22745,2274,0,0,1,0,2,19,3,5,0,0,0
22755,2275,0,0,1,0,3,311,6,5,0,0,0
22765,2276,0,0,1,0,4,4991,10,-19,-2,16,0
22775,2277,0,0,1,0,5,14334,12,-19,-2,65,0
22785,2278,0,0,1,0,6,32748,12,-19,-2,83,0
22795,2279,0,0,1,0,7,65224,10,-19,-32,51,2
22805,2280,0,0,1,0,8,60544,6,-19,-32,51,2
22815,2281,0,0,1,0,9,51200,3,-19,-32,51,44
22825,2282,0,0,0,0,9,32768,1,-19,-32,51,4
22835,2283,0,0,0,1,9,32768,1,-19,-32,51,4
22845,2284,0,1,1,0,0,0,0,0,0,0,0
22855,2285,0,0,1,0,1,1,1,-16,0,0,0
22865,2286,0,0,1,0,2,19,3,-34,0,0,0
22875,2287,0,0,1,0,3,311,6,-42,0,0,0
22885,2288,0,0,1,0,4,4991,10,-60,-24,6,0
22895,2289,0,0,1,0,5,14334,12,-60,-30,21,0
22905,2290,0,0,1,0,6,32748,12,-60,-16,33,0
22915,2291,0,0,1,0,7,65224,10,-60,-22,33,9
22925,2292,0,0,1,0,8,60544,6,-60,-22,33,14
22935,2293,0,0,1,0,9,51200,3,-60,-22,33,-7
22945,2294,0,0,0,0,9,32768,1,-60,-22,33,-7
22955,2295,0,0,0,1,9,32768,1,-60,-22,33,-7
22965,2296,0,1,1,0,0,0,0,0,0,0,0
22975,2297,0,0,1,0,1,1,1,-18,0,0,0
22985,2298,0,0,1,0,2,19,3,3,0,0,0
22995,2299,0,0,1,0,3,311,6,67,0,0,0
23005,2300,0,0,1,0,4,4991,10,46,18,-12,0
23015,2301,0,0,1,0,5,14334,12,46,36,30,0
23025,2302,0,0,1,0,6,32748,12,46,28,70,0
23035,2303,0,0,1,0,7,65224,10,46,-14,85,12
23045,2304,0,0,1,0,8,60544,6,46,-14,85,48
23055,2305,0,0,1,0,9,51200,3,46,-14,85,43
23065,2306,0,0,0,0,9,32768,1,46,-14,85,73
23075,2307,0,0,0,1,9,32768,1,46,-14,85,73
23085,2308,0,1,1,0,0,0,0,0,0,0,0
23095,2309,0,0,1,0,1,1,1,32,0,0,0
23105,2310,0,0,1,0,2,19,3,36,0,0,0
23115,2311,0,0,1,0,3,311,6,54,0,0,0
23125,2312,0,0,1,0,4,4991,10,82,48,-28,0
23135,2313,0,0,1,0,5,14334,12,82,24,-27,0
23145,2314,0,0,1,0,6,32748,12,82,3,-9,0
23155,2315,0,0,1,0,7,65224,10,82,38,-29,-42
23165,2316,0,0,1,0,8,60544,6,82,38,-29,-48
23175,2317,0,0,1,0,9,51200,3,82,38,-29,-69
23185,2318,0,0,0,0,9,32768,1,82,38,-29,-94
23195,2319,0,0,0,1,9,32768,1,82,38,-29,-94
23205,2320,0,1,1,0,0,0,0,0,0,0,0
23215,2321,0,0,1,0,1,1,1,35,0,0,0
23225,2322,0,0,1,0,2,19,3,27,0,0,0
23235,2323,0,0,1,0,3,311,6,31,0,0,0
23245,2324,0,0,1,0,4,4991,10,37,-21,-5,0
23255,2325,0,0,1,0,5,14334,12,37,11,-8,0
23265,2326,0,0,1,0,6,32748,12,37,14,-12,0
23275,2327,0,0,1,0,7,65224,10,37,15,-54,3
23285,2328,0,0,1,0,8,60544,6,37,15,-54,15
23295,2329,0,0,1,0,9,51200,3,37,15,-54,12
23305,2330,0,0,0,0,9,32768,1,37,15,-54,5
23315,2331,0,0,0,1,9,32768,1,37,15,-54,5
23325,2332,0,1,1,0,0,0,0,0,0,0,0
23335,2333,0,0,1,0,1,1,1,0,0,0,0
23345,2334,0,0,1,0,2,19,3,-8,0,0,0
23355,2335,0,0,1,0,3,311,6,-56,0,0,0
23365,2336,0,0,1,0,4,4991,10,-77,0,0,0
23375,2337,0,0,1,0,5,14334,12,-77,1,-56,0
23385,2338,0,0,1,0,6,32748,12,-77,-7,-20,0
23395,2339,0,0,1,0,7,65224,10,-77,-28,-29,0
23405,2340,0,0,1,0,8,60544,6,-77,-28,-29,7
23415,2341,0,0,1,0,9,51200,3,-77,-28,-29,13
23425,2342,0,0,0,0,9,32768,1,-77,-28,-29,4
23435,2343,0,0,0,1,9,32768,1,-77,-28,-29,4
23445,2344,0,1,1,0,0,0,0,0,0,0,0
23455,2345,0,0,1,0,1,1,1,4,0,0,0
23465,2346,0,0,1,0,2,19,3,-52,0,0,0
23475,2347,0,0,1,0,3,311,6,-54,0,0,0
23485,2348,0,0,1,0,4,4991,10,-78,0,28,0
23495,2349,0,0,1,0,5,14334,12,-78,28,-12,0
23505,2350,0,0,1,0,6,32748,12,-78,12,-8,0
23515,2351,0,0,1,0,7,65224,10,-78,20,-8,0
23525,2352,0,0,1,0,8,60544,6,-78,20,-8,20
23535,2353,0,0,1,0,9,51200,3,-78,20,-8,52
23545,2354,0,0,0,0,9,32768,1,-78,20,-8,52
23555,2355,0,0,0,1,9,32768,1,-78,20,-8,52
23565,2356,0,1,1,0,0,0,0,0,0,0,0
23575,2357,0,0,1,0,1,1,1,-24,0,0,0
23585,2358,0,0,1,0,2,19,3,-66,0,0,0
